Date,Public Health Unit,Cases by episode date,Cases rate by episode date,Cases by reported date,Cases rate by reported date,Hospitalizations by episode date,Hospitalizations rate by episode date,Hospitalizations by reported date,Hospalizations rate by reported date,Deaths,Deaths rate
18-01-2021,Chatham-Kent Public Health,10,9.4,14,13.2,0,0,0,0,0,0
19-01-2021,Chatham-Kent Public Health,12,11.3,10,9.4,0,0,0,0,0,0
20-01-2021,Chatham-Kent Public Health,17,16,6,5.6,0,0,0,0,0,0
21-01-2021,Chatham-Kent Public Health,11,10.3,12,11.3,2,1.9,0,0,0,0
22-01-2021,Chatham-Kent Public Health,8,7.5,15,14.1,1,0.9,0,0,0,0
23-01-2021,Chatham-Kent Public Health,13,12.2,14,13.2,1,0.9,0,0,0,0
24-01-2021,Chatham-Kent Public Health,16,15,11,10.3,0,0,0,0,0,0
25-01-2021,Chatham-Kent Public Health,21,19.8,16,15,2,1.9,0,0,0,0
26-01-2021,Chatham-Kent Public Health,13,12.2,19,17.9,0,0,0,0,0,0
27-01-2021,Chatham-Kent Public Health,11,10.3,17,16,1,0.9,1,0.9,0,0
28-01-2021,Chatham-Kent Public Health,26,24.5,10,9.4,1,0.9,0,0,1,0.9
29-01-2021,Chatham-Kent Public Health,12,11.3,28,26.3,1,0.9,2,1.9,0,0
30-01-2021,Chatham-Kent Public Health,4,3.8,15,14.1,1,0.9,2,1.9,0,0
31-01-2021,Chatham-Kent Public Health,5,4.7,10,9.4,0,0,1,0.9,0,0
01-02-2021,Chatham-Kent Public Health,17,16,6,5.6,0,0,0,0,0,0
02-02-2021,Chatham-Kent Public Health,18,16.9,12,11.3,0,0,1,0.9,0,0
03-02-2021,Chatham-Kent Public Health,15,14.1,19,17.9,0,0,1,0.9,1,0.9
04-02-2021,Chatham-Kent Public Health,7,6.6,7,6.6,0,0,0,0,0,0
05-02-2021,Chatham-Kent Public Health,8,7.5,8,7.5,0,0,0,0,0,0
06-02-2021,Chatham-Kent Public Health,8,7.5,19,17.9,0,0,2,1.9,1,0.9
07-02-2021,Chatham-Kent Public Health,9,8.5,9,8.5,0,0,0,0,0,0
08-02-2021,Chatham-Kent Public Health,3,2.8,10,9.4,0,0,0,0,0,0
09-02-2021,Chatham-Kent Public Health,3,2.8,7,6.6,0,0,0,0,2,1.9
10-02-2021,Chatham-Kent Public Health,2,1.9,3,2.8,0,0,0,0,0,0
11-02-2021,Chatham-Kent Public Health,1,0.9,5,4.7,0,0,0,0,0,0
12-02-2021,Chatham-Kent Public Health,0,0,1,0.9,0,0,0,0,2,1.9
13-02-2021,Chatham-Kent Public Health,0,0,2,1.9,0,0,0,0,0,0
14-02-2021,Chatham-Kent Public Health,0,0,0,0,0,0,0,0,1,0.9
15-02-2021,Chatham-Kent Public Health,6,5.6,1,0.9,0,0,0,0,0,0
16-02-2021,Chatham-Kent Public Health,2,1.9,2,1.9,0,0,0,0,0,0
17-02-2021,Chatham-Kent Public Health,2,1.9,0,0,0,0,0,0,0,0
18-02-2021,Chatham-Kent Public Health,1,0.9,4,3.8,0,0,0,0,0,0
19-02-2021,Chatham-Kent Public Health,1,0.9,1,0.9,0,0,0,0,0,0
20-02-2021,Chatham-Kent Public Health,3,2.8,3,2.8,0,0,0,0,0,0
21-02-2021,Chatham-Kent Public Health,1,0.9,3,2.8,0,0,0,0,0,0
22-02-2021,Chatham-Kent Public Health,2,1.9,1,0.9,0,0,0,0,0,0
23-02-2021,Chatham-Kent Public Health,0,0,1,0.9,0,0,0,0,0,0
24-02-2021,Chatham-Kent Public Health,2,1.9,0,0,0,0,0,0,0,0
25-02-2021,Chatham-Kent Public Health,0,0,2,1.9,0,0,0,0,0,0
26-02-2021,Chatham-Kent Public Health,0,0,3,2.8,0,0,0,0,0,0
27-02-2021,Chatham-Kent Public Health,0,0,0,0,0,0,0,0,0,0
28-02-2021,Chatham-Kent Public Health,0,0,0,0,0,0,0,0,0,0
01-03-2021,Chatham-Kent Public Health,0,0,0,0,0,0,0,0,0,0
15-01-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
16-01-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
17-01-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
18-01-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
19-01-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
20-01-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
21-01-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
22-01-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
23-01-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
24-01-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
25-01-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
26-01-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
27-01-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
28-01-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
29-01-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
30-01-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
31-01-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
01-02-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
02-02-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
03-02-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
04-02-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
05-02-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
06-02-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
07-02-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
08-02-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
09-02-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
10-02-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
11-02-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
12-02-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
13-02-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
14-02-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
15-02-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
16-02-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
17-02-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
18-02-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
19-02-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
20-02-2020,City of Hamilton Public Health Services,1,0.2,0,0,0,0,0,0,0,0
21-02-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
22-02-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
23-02-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
24-02-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
25-02-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
26-02-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
27-02-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
28-02-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
29-02-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
01-03-2020,City of Hamilton Public Health Services,1,0.2,0,0,1,0.2,0,0,0,0
02-03-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
03-03-2020,City of Hamilton Public Health Services,1,0.2,0,0,0,0,0,0,0,0
04-03-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
05-03-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
06-03-2020,City of Hamilton Public Health Services,1,0.2,0,0,0,0,0,0,0,0
07-03-2020,City of Hamilton Public Health Services,2,0.3,0,0,0,0,0,0,0,0
08-03-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
09-03-2020,City of Hamilton Public Health Services,3,0.5,0,0,1,0.2,0,0,0,0
10-03-2020,City of Hamilton Public Health Services,10,1.7,1,0.2,2,0.3,0,0,0,0
11-03-2020,City of Hamilton Public Health Services,3,0.5,0,0,0,0,0,0,0,0
12-03-2020,City of Hamilton Public Health Services,4,0.7,0,0,0,0,0,0,0,0
13-03-2020,City of Hamilton Public Health Services,6,1,5,0.8,0,0,0,0,0,0
14-03-2020,City of Hamilton Public Health Services,6,1,2,0.3,0,0,0,0,0,0
15-03-2020,City of Hamilton Public Health Services,8,1.4,2,0.3,0,0,0,0,0,0
16-03-2020,City of Hamilton Public Health Services,11,1.9,7,1.2,2,0.3,1,0.2,0,0
17-03-2020,City of Hamilton Public Health Services,4,0.7,3,0.5,1,0.2,1,0.2,0,0
18-03-2020,City of Hamilton Public Health Services,10,1.7,3,0.5,1,0.2,0,0,0,0
19-03-2020,City of Hamilton Public Health Services,10,1.7,1,0.2,2,0.3,0,0,0,0
20-03-2020,City of Hamilton Public Health Services,11,1.9,2,0.3,6,1,0,0,0,0
21-03-2020,City of Hamilton Public Health Services,8,1.4,4,0.7,2,0.3,2,0.3,0,0
22-03-2020,City of Hamilton Public Health Services,8,1.4,2,0.3,2,0.3,1,0.2,0,0
23-03-2020,City of Hamilton Public Health Services,11,1.9,5,0.8,1,0.2,1,0.2,0,0
24-03-2020,City of Hamilton Public Health Services,10,1.7,3,0.5,0,0,1,0.2,1,0.2
25-03-2020,City of Hamilton Public Health Services,13,2.2,4,0.7,1,0.2,1,0.2,0,0
26-03-2020,City of Hamilton Public Health Services,5,0.8,5,0.8,1,0.2,2,0.3,0,0
27-03-2020,City of Hamilton Public Health Services,11,1.9,8,1.4,1,0.2,1,0.2,0,0
28-03-2020,City of Hamilton Public Health Services,9,1.5,13,2.2,1,0.2,2,0.3,0,0
29-03-2020,City of Hamilton Public Health Services,5,0.8,16,2.7,1,0.2,0,0,0,0
30-03-2020,City of Hamilton Public Health Services,9,1.5,8,1.4,0,0,0,0,1,0.2
31-03-2020,City of Hamilton Public Health Services,5,0.8,17,2.9,2,0.3,3,0.5,0,0
01-04-2020,City of Hamilton Public Health Services,17,2.9,12,2,4,0.7,1,0.2,0,0
02-04-2020,City of Hamilton Public Health Services,7,1.2,11,1.9,1,0.2,1,0.2,0,0
03-04-2020,City of Hamilton Public Health Services,4,0.7,11,1.9,2,0.3,1,0.2,1,0.2
04-04-2020,City of Hamilton Public Health Services,9,1.5,13,2.2,4,0.7,6,1,0,0
05-04-2020,City of Hamilton Public Health Services,12,2,9,1.5,3,0.5,3,0.5,2,0.3
06-04-2020,City of Hamilton Public Health Services,11,1.9,13,2.2,3,0.5,4,0.7,0,0
07-04-2020,City of Hamilton Public Health Services,14,2.4,8,1.4,1,0.2,3,0.5,0,0
08-04-2020,City of Hamilton Public Health Services,8,1.4,10,1.7,1,0.2,0,0,1,0.2
09-04-2020,City of Hamilton Public Health Services,10,1.7,14,2.4,1,0.2,4,0.7,1,0.2
10-04-2020,City of Hamilton Public Health Services,9,1.5,4,0.7,0,0,0,0,1,0.2
11-04-2020,City of Hamilton Public Health Services,12,2,19,3.2,0,0,4,0.7,0,0
12-04-2020,City of Hamilton Public Health Services,6,1,5,0.8,0,0,0,0,1,0.2
13-04-2020,City of Hamilton Public Health Services,11,1.9,12,2,1,0.2,0,0,1,0.2
14-04-2020,City of Hamilton Public Health Services,10,1.7,13,2.2,0,0,1,0.2,0,0
15-04-2020,City of Hamilton Public Health Services,27,4.6,30,5.1,0,0,1,0.2,2,0.3
16-04-2020,City of Hamilton Public Health Services,5,0.8,9,1.5,2,0.3,0,0,0,0
17-04-2020,City of Hamilton Public Health Services,7,1.2,6,1,2,0.3,0,0,2,0.3
18-04-2020,City of Hamilton Public Health Services,14,2.4,5,0.8,3,0.5,0,0,1,0.2
19-04-2020,City of Hamilton Public Health Services,7,1.2,10,1.7,2,0.3,1,0.2,2,0.3
20-04-2020,City of Hamilton Public Health Services,8,1.4,13,2.2,2,0.3,4,0.7,0,0
21-04-2020,City of Hamilton Public Health Services,4,0.7,4,0.7,0,0,0,0,0,0
22-04-2020,City of Hamilton Public Health Services,6,1,9,1.5,0,0,2,0.3,0,0
23-04-2020,City of Hamilton Public Health Services,13,2.2,6,1,1,0.2,1,0.2,0,0
24-04-2020,City of Hamilton Public Health Services,7,1.2,21,3.5,1,0.2,2,0.3,0,0
25-04-2020,City of Hamilton Public Health Services,9,1.5,6,1,0,0,0,0,1,0.2
26-04-2020,City of Hamilton Public Health Services,6,1,16,2.7,0,0,3,0.5,1,0.2
27-04-2020,City of Hamilton Public Health Services,6,1,4,0.7,3,0.5,0,0,0,0
28-04-2020,City of Hamilton Public Health Services,5,0.8,9,1.5,0,0,2,0.3,1,0.2
29-04-2020,City of Hamilton Public Health Services,4,0.7,6,1,1,0.2,2,0.3,0,0
30-04-2020,City of Hamilton Public Health Services,6,1,7,1.2,2,0.3,0,0,0,0
01-05-2020,City of Hamilton Public Health Services,6,1,5,0.8,0,0,1,0.2,0,0
02-05-2020,City of Hamilton Public Health Services,4,0.7,5,0.8,1,0.2,0,0,0,0
03-05-2020,City of Hamilton Public Health Services,2,0.3,6,1,1,0.2,0,0,1,0.2
04-05-2020,City of Hamilton Public Health Services,2,0.3,1,0.2,0,0,0,0,2,0.3
05-05-2020,City of Hamilton Public Health Services,10,1.7,4,0.7,2,0.3,1,0.2,0,0
06-05-2020,City of Hamilton Public Health Services,5,0.8,6,1,0,0,1,0.2,0,0
07-05-2020,City of Hamilton Public Health Services,9,1.5,2,0.3,1,0.2,1,0.2,0,0
08-05-2020,City of Hamilton Public Health Services,8,1.4,6,1,1,0.2,0,0,0,0
09-05-2020,City of Hamilton Public Health Services,1,0.2,4,0.7,0,0,0,0,1,0.2
10-05-2020,City of Hamilton Public Health Services,6,1,4,0.7,2,0.3,1,0.2,1,0.2
11-05-2020,City of Hamilton Public Health Services,5,0.8,6,1,0,0,3,0.5,1,0.2
12-05-2020,City of Hamilton Public Health Services,19,3.2,7,1.2,10,1.7,2,0.3,0,0
13-05-2020,City of Hamilton Public Health Services,9,1.5,12,2,3,0.5,3,0.5,0,0
14-05-2020,City of Hamilton Public Health Services,10,1.7,16,2.7,3,0.5,10,1.7,1,0.2
15-05-2020,City of Hamilton Public Health Services,41,6.9,60,10.1,32,5.4,40,6.8,0,0
16-05-2020,City of Hamilton Public Health Services,9,1.5,3,0.5,6,1,1,0.2,0,0
17-05-2020,City of Hamilton Public Health Services,6,1,8,1.4,2,0.3,3,0.5,0,0
18-05-2020,City of Hamilton Public Health Services,9,1.5,6,1,0,0,2,0.3,1,0.2
19-05-2020,City of Hamilton Public Health Services,14,2.4,4,0.7,2,0.3,1,0.2,2,0.3
20-05-2020,City of Hamilton Public Health Services,7,1.2,1,0.2,0,0,0,0,1,0.2
21-05-2020,City of Hamilton Public Health Services,8,1.4,4,0.7,0,0,0,0,0,0
22-05-2020,City of Hamilton Public Health Services,6,1,16,2.7,0,0,0,0,1,0.2
23-05-2020,City of Hamilton Public Health Services,8,1.4,14,2.4,0,0,1,0.2,1,0.2
24-05-2020,City of Hamilton Public Health Services,4,0.7,5,0.8,1,0.2,0,0,0,0
25-05-2020,City of Hamilton Public Health Services,10,1.7,5,0.8,0,0,0,0,1,0.2
26-05-2020,City of Hamilton Public Health Services,3,0.5,13,2.2,0,0,0,0,0,0
27-05-2020,City of Hamilton Public Health Services,3,0.5,3,0.5,0,0,0,0,2,0.3
28-05-2020,City of Hamilton Public Health Services,2,0.3,5,0.8,1,0.2,0,0,0,0
29-05-2020,City of Hamilton Public Health Services,10,1.7,11,1.9,1,0.2,1,0.2,1,0.2
30-05-2020,City of Hamilton Public Health Services,9,1.5,3,0.5,0,0,2,0.3,1,0.2
31-05-2020,City of Hamilton Public Health Services,8,1.4,1,0.2,0,0,0,0,0,0
01-06-2020,City of Hamilton Public Health Services,4,0.7,12,2,0,0,0,0,0,0
02-06-2020,City of Hamilton Public Health Services,7,1.2,8,1.4,0,0,1,0.2,0,0
03-06-2020,City of Hamilton Public Health Services,2,0.3,12,2,1,0.2,0,0,2,0.3
04-06-2020,City of Hamilton Public Health Services,8,1.4,6,1,0,0,0,0,0,0
05-06-2020,City of Hamilton Public Health Services,6,1,11,1.9,1,0.2,0,0,1,0.2
06-06-2020,City of Hamilton Public Health Services,8,1.4,3,0.5,0,0,0,0,0,0
07-06-2020,City of Hamilton Public Health Services,7,1.2,6,1,0,0,1,0.2,0,0
08-06-2020,City of Hamilton Public Health Services,6,1,1,0.2,0,0,0,0,1,0.2
09-06-2020,City of Hamilton Public Health Services,1,0.2,6,1,0,0,0,0,0,0
10-06-2020,City of Hamilton Public Health Services,6,1,5,0.8,1,0.2,0,0,0,0
11-06-2020,City of Hamilton Public Health Services,0,0,4,0.7,0,0,1,0.2,0,0
12-06-2020,City of Hamilton Public Health Services,3,0.5,3,0.5,0,0,1,0.2,0,0
13-06-2020,City of Hamilton Public Health Services,1,0.2,5,0.8,0,0,0,0,0,0
14-06-2020,City of Hamilton Public Health Services,2,0.3,2,0.3,0,0,0,0,0,0
15-06-2020,City of Hamilton Public Health Services,2,0.3,3,0.5,0,0,0,0,0,0
16-06-2020,City of Hamilton Public Health Services,9,1.5,11,1.9,0,0,0,0,0,0
17-06-2020,City of Hamilton Public Health Services,2,0.3,4,0.7,0,0,0,0,0,0
18-06-2020,City of Hamilton Public Health Services,3,0.5,1,0.2,0,0,0,0,0,0
19-06-2020,City of Hamilton Public Health Services,11,1.9,9,1.5,0,0,0,0,0,0
20-06-2020,City of Hamilton Public Health Services,3,0.5,4,0.7,0,0,0,0,1,0.2
21-06-2020,City of Hamilton Public Health Services,3,0.5,2,0.3,0,0,0,0,0,0
22-06-2020,City of Hamilton Public Health Services,5,0.8,4,0.7,0,0,0,0,0,0
23-06-2020,City of Hamilton Public Health Services,3,0.5,5,0.8,0,0,0,0,1,0.2
24-06-2020,City of Hamilton Public Health Services,3,0.5,9,1.5,0,0,0,0,0,0
25-06-2020,City of Hamilton Public Health Services,8,1.4,4,0.7,1,0.2,0,0,0,0
26-06-2020,City of Hamilton Public Health Services,2,0.3,1,0.2,0,0,0,0,0,0
27-06-2020,City of Hamilton Public Health Services,5,0.8,5,0.8,0,0,1,0.2,0,0
28-06-2020,City of Hamilton Public Health Services,1,0.2,7,1.2,0,0,0,0,0,0
29-06-2020,City of Hamilton Public Health Services,3,0.5,2,0.3,0,0,0,0,0,0
30-06-2020,City of Hamilton Public Health Services,3,0.5,1,0.2,0,0,0,0,0,0
01-07-2020,City of Hamilton Public Health Services,2,0.3,1,0.2,0,0,0,0,0,0
02-07-2020,City of Hamilton Public Health Services,1,0.2,2,0.3,0,0,0,0,0,0
03-07-2020,City of Hamilton Public Health Services,4,0.7,5,0.8,0,0,0,0,0,0
04-07-2020,City of Hamilton Public Health Services,3,0.5,4,0.7,0,0,0,0,0,0
05-07-2020,City of Hamilton Public Health Services,1,0.2,0,0,0,0,0,0,0,0
06-07-2020,City of Hamilton Public Health Services,3,0.5,2,0.3,0,0,0,0,0,0
07-07-2020,City of Hamilton Public Health Services,5,0.8,0,0,2,0.3,0,0,0,0
08-07-2020,City of Hamilton Public Health Services,0,0,2,0.3,0,0,0,0,0,0
09-07-2020,City of Hamilton Public Health Services,1,0.2,3,0.5,0,0,1,0.2,0,0
10-07-2020,City of Hamilton Public Health Services,1,0.2,1,0.2,0,0,0,0,0,0
11-07-2020,City of Hamilton Public Health Services,0,0,5,0.8,0,0,0,0,0,0
12-07-2020,City of Hamilton Public Health Services,0,0,2,0.3,0,0,0,0,0,0
13-07-2020,City of Hamilton Public Health Services,1,0.2,0,0,0,0,0,0,0,0
14-07-2020,City of Hamilton Public Health Services,0,0,2,0.3,0,0,0,0,0,0
15-07-2020,City of Hamilton Public Health Services,5,0.8,1,0.2,0,0,1,0.2,0,0
16-07-2020,City of Hamilton Public Health Services,2,0.3,4,0.7,0,0,0,0,0,0
17-07-2020,City of Hamilton Public Health Services,1,0.2,2,0.3,0,0,0,0,0,0
18-07-2020,City of Hamilton Public Health Services,2,0.3,1,0.2,0,0,0,0,0,0
19-07-2020,City of Hamilton Public Health Services,1,0.2,3,0.5,0,0,0,0,0,0
20-07-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
21-07-2020,City of Hamilton Public Health Services,1,0.2,0,0,0,0,0,0,0,0
22-07-2020,City of Hamilton Public Health Services,2,0.3,1,0.2,0,0,0,0,0,0
23-07-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
24-07-2020,City of Hamilton Public Health Services,2,0.3,1,0.2,0,0,0,0,0,0
25-07-2020,City of Hamilton Public Health Services,0,0,4,0.7,0,0,0,0,1,0.2
26-07-2020,City of Hamilton Public Health Services,3,0.5,1,0.2,1,0.2,0,0,0,0
27-07-2020,City of Hamilton Public Health Services,2,0.3,2,0.3,0,0,0,0,0,0
28-07-2020,City of Hamilton Public Health Services,3,0.5,1,0.2,0,0,0,0,0,0
29-07-2020,City of Hamilton Public Health Services,1,0.2,2,0.3,0,0,0,0,0,0
30-07-2020,City of Hamilton Public Health Services,3,0.5,1,0.2,0,0,0,0,0,0
31-07-2020,City of Hamilton Public Health Services,2,0.3,0,0,0,0,0,0,0,0
01-08-2020,City of Hamilton Public Health Services,3,0.5,5,0.8,1,0.2,0,0,0,0
02-08-2020,City of Hamilton Public Health Services,0,0,0,0,0,0,0,0,0,0
03-08-2020,City of Hamilton Public Health Services,1,0.2,2,0.3,0,0,0,0,0,0
04-08-2020,City of Hamilton Public Health Services,4,0.7,2,0.3,1,0.2,0,0,0,0
05-08-2020,City of Hamilton Public Health Services,4,0.7,3,0.5,1,0.2,2,0.3,0,0
06-08-2020,City of Hamilton Public Health Services,2,0.3,3,0.5,0,0,0,0,0,0
07-08-2020,City of Hamilton Public Health Services,3,0.5,2,0.3,0,0,0,0,0,0
08-08-2020,City of Hamilton Public Health Services,2,0.3,1,0.2,0,0,0,0,0,0
09-08-2020,City of Hamilton Public Health Services,2,0.3,3,0.5,0,0,1,0.2,0,0
10-08-2020,City of Hamilton Public Health Services,9,1.5,0,0,0,0,0,0,0,0
11-08-2020,City of Hamilton Public Health Services,5,0.8,6,1,0,0,1,0.2,0,0
12-08-2020,City of Hamilton Public Health Services,5,0.8,4,0.7,0,0,0,0,0,0
13-08-2020,City of Hamilton Public Health Services,4,0.7,7,1.2,0,0,0,0,0,0
14-08-2020,City of Hamilton Public Health Services,7,1.2,4,0.7,0,0,0,0,0,0
15-08-2020,City of Hamilton Public Health Services,4,0.7,7,1.2,0,0,0,0,0,0
16-08-2020,City of Hamilton Public Health Services,2,0.3,3,0.5,0,0,0,0,0,0
17-08-2020,City of Hamilton Public Health Services,4,0.7,3,0.5,0,0,0,0,0,0
18-08-2020,City of Hamilton Public Health Services,1,0.2,2,0.3,0,0,0,0,0,0
19-08-2020,City of Hamilton Public Health Services,2,0.3,5,0.8,0,0,0,0,0,0
20-08-2020,City of Hamilton Public Health Services,1,0.2,2,0.3,0,0,0,0,0,0
21-08-2020,City of Hamilton Public Health Services,2,0.3,5,0.8,1,0.2,0,0,0,0
22-08-2020,City of Hamilton Public Health Services,2,0.3,0,0,0,0,0,0,0,0
23-08-2020,City of Hamilton Public Health Services,1,0.2,2,0.3,0,0,0,0,0,0
24-08-2020,City of Hamilton Public Health Services,2,0.3,2,0.3,0,0,0,0,0,0
25-08-2020,City of Hamilton Public Health Services,5,0.8,2,0.3,0,0,0,0,0,0
26-08-2020,City of Hamilton Public Health Services,3,0.5,3,0.5,0,0,0,0,0,0
27-08-2020,City of Hamilton Public Health Services,1,0.2,0,0,0,0,0,0,0,0
28-08-2020,City of Hamilton Public Health Services,2,0.3,5,0.8,0,0,0,0,0,0
29-08-2020,City of Hamilton Public Health Services,3,0.5,3,0.5,0,0,0,0,0,0
30-08-2020,City of Hamilton Public Health Services,8,1.4,2,0.3,0,0,0,0,0,0
31-08-2020,City of Hamilton Public Health Services,4,0.7,7,1.2,0,0,0,0,0,0
01-09-2020,City of Hamilton Public Health Services,6,1,3,0.5,0,0,0,0,0,0
02-09-2020,City of Hamilton Public Health Services,2,0.3,3,0.5,0,0,0,0,0,0
03-09-2020,City of Hamilton Public Health Services,7,1.2,10,1.7,0,0,0,0,0,0
04-09-2020,City of Hamilton Public Health Services,1,0.2,4,0.7,0,0,0,0,0,0
05-09-2020,City of Hamilton Public Health Services,2,0.3,4,0.7,1,0.2,0,0,0,0
06-09-2020,City of Hamilton Public Health Services,1,0.2,2,0.3,0,0,0,0,0,0
07-09-2020,City of Hamilton Public Health Services,6,1,3,0.5,0,0,0,0,0,0
08-09-2020,City of Hamilton Public Health Services,6,1,5,0.8,0,0,0,0,0,0
09-09-2020,City of Hamilton Public Health Services,3,0.5,2,0.3,0,0,0,0,0,0
10-09-2020,City of Hamilton Public Health Services,1,0.2,4,0.7,0,0,1,0.2,0,0
11-09-2020,City of Hamilton Public Health Services,4,0.7,1,0.2,0,0,1,0.2,0,0
12-09-2020,City of Hamilton Public Health Services,6,1,2,0.3,0,0,0,0,0,0
13-09-2020,City of Hamilton Public Health Services,11,1.9,2,0.3,2,0.3,0,0,0,0
14-09-2020,City of Hamilton Public Health Services,10,1.7,2,0.3,0,0,0,0,0,0
15-09-2020,City of Hamilton Public Health Services,13,2.2,3,0.5,0,0,1,0.2,0,0
16-09-2020,City of Hamilton Public Health Services,12,2,6,1,0,0,1,0.2,0,0
17-09-2020,City of Hamilton Public Health Services,9,1.5,8,1.4,0,0,0,0,0,0
18-09-2020,City of Hamilton Public Health Services,9,1.5,13,2.2,0,0,0,0,0,0
19-09-2020,City of Hamilton Public Health Services,7,1.2,2,0.3,1,0.2,0,0,0,0
20-09-2020,City of Hamilton Public Health Services,10,1.7,9,1.5,0,0,0,0,1,0.2
21-09-2020,City of Hamilton Public Health Services,13,2.2,11,1.9,1,0.2,1,0.2,0,0
22-09-2020,City of Hamilton Public Health Services,19,3.2,6,1,0,0,0,0,0,0
23-09-2020,City of Hamilton Public Health Services,11,1.9,4,0.7,0,0,0,0,0,0
24-09-2020,City of Hamilton Public Health Services,7,1.2,5,0.8,1,0.2,0,0,0,0
25-09-2020,City of Hamilton Public Health Services,16,2.7,14,2.4,0,0,1,0.2,0,0
26-09-2020,City of Hamilton Public Health Services,13,2.2,20,3.4,0,0,0,0,0,0
27-09-2020,City of Hamilton Public Health Services,9,1.5,5,0.8,0,0,0,0,0,0
28-09-2020,City of Hamilton Public Health Services,12,2,9,1.5,0,0,0,0,0,0
29-09-2020,City of Hamilton Public Health Services,18,3,10,1.7,0,0,0,0,0,0
30-09-2020,City of Hamilton Public Health Services,10,1.7,9,1.5,2,0.3,0,0,0,0
01-10-2020,City of Hamilton Public Health Services,13,2.2,7,1.2,0,0,0,0,0,0
02-10-2020,City of Hamilton Public Health Services,19,3.2,12,2,0,0,0,0,0,0
03-10-2020,City of Hamilton Public Health Services,20,3.4,5,0.8,1,0.2,0,0,0,0
04-10-2020,City of Hamilton Public Health Services,30,5.1,14,2.4,1,0.2,1,0.2,1,0.2
05-10-2020,City of Hamilton Public Health Services,34,5.7,22,3.7,1,0.2,1,0.2,0,0
06-10-2020,City of Hamilton Public Health Services,31,5.2,17,2.9,0,0,1,0.2,0,0
